borrower_id,scenario,branch,year,window,quarter,kind,obligation_year,cash_out_eur,share_of_working_capital
B007,delayed_transition,adopted,2028,2028 settlement by 30 September,,settlement,2027,5500.0,0.0018333333333333348
B007,delayed_transition,adopted,2029,2029 Q1,1,prepayment,2029,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2029,2029 Q2,2,prepayment,2029,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2029,2029 Q3,3,prepayment,2029,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2029,2029 Q4,4,prepayment,2029,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2029,2029 settlement by 30 September,,settlement,2028,11000.0,0.003666666666666662
B007,delayed_transition,adopted,2030,2030 Q1,1,prepayment,2030,14300.0,0.0047666666666666664
B007,delayed_transition,adopted,2030,2030 Q2,2,prepayment,2030,14300.0,0.0047666666666666664
B007,delayed_transition,adopted,2030,2030 Q3,3,prepayment,2030,14300.0,0.0047666666666666664
B007,delayed_transition,adopted,2030,2030 Q4,4,prepayment,2030,14300.0,0.0047666666666666664
B007,delayed_transition,adopted,2030,2030 settlement by 30 September,,settlement,2029,27500.0,0.009166666666666667
B007,delayed_transition,adopted,2031,2031 Q1,1,prepayment,2031,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2031,2031 Q2,2,prepayment,2031,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2031,2031 Q3,3,prepayment,2031,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2031,2031 Q4,4,prepayment,2031,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2031,2031 settlement by 30 September,,settlement,2030,57200.0,0.019066666666666666
B007,delayed_transition,adopted,2032,2032 Q1,1,prepayment,2032,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2032,2032 Q2,2,prepayment,2032,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2032,2032 Q3,3,prepayment,2032,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2032,2032 Q4,4,prepayment,2032,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2032,2032 settlement by 30 September,,settlement,2031,27500.0,0.009166666666666667
B007,delayed_transition,adopted,2033,2033 Q1,1,prepayment,2033,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2033,2033 Q2,2,prepayment,2033,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2033,2033 Q3,3,prepayment,2033,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2033,2033 Q4,4,prepayment,2033,6875.0,0.0022916666666666667
B007,delayed_transition,adopted,2033,2033 settlement by 30 September,,settlement,2032,27500.0,0.009166666666666667
B007,delayed_transition,adopted,2034,2034 Q1,1,prepayment,2034,7700.0,0.002566666666666667
B007,delayed_transition,adopted,2034,2034 Q2,2,prepayment,2034,7700.0,0.002566666666666667
B007,delayed_transition,adopted,2034,2034 Q3,3,prepayment,2034,7700.0,0.002566666666666667
B007,delayed_transition,adopted,2034,2034 Q4,4,prepayment,2034,7700.0,0.002566666666666667
B007,delayed_transition,adopted,2034,2034 settlement by 30 September,,settlement,2033,27500.0,0.009166666666666667
B007,delayed_transition,adopted,2035,2035 settlement by 30 September,,settlement,2034,30800.0,0.010266666666666669
B007,delayed_transition,proposal,2027,2027 Q1,1,prepayment,2027,1375.0,0.0004583333333333337
B007,delayed_transition,proposal,2027,2027 Q2,2,prepayment,2027,1375.0,0.0004583333333333337
B007,delayed_transition,proposal,2027,2027 Q3,3,prepayment,2027,1375.0,0.0004583333333333337
B007,delayed_transition,proposal,2027,2027 Q4,4,prepayment,2027,1375.0,0.0004583333333333337
B007,delayed_transition,proposal,2028,2028 Q1,1,prepayment,2028,2750.0,0.0009166666666666655
B007,delayed_transition,proposal,2028,2028 Q2,2,prepayment,2028,2750.0,0.0009166666666666655
B007,delayed_transition,proposal,2028,2028 Q3,3,prepayment,2028,2750.0,0.0009166666666666655
B007,delayed_transition,proposal,2028,2028 Q4,4,prepayment,2028,2750.0,0.0009166666666666655
B007,delayed_transition,proposal,2028,2028 settlement by 30 September,,settlement,2027,5500.0,0.0018333333333333348
B007,delayed_transition,proposal,2029,2029 Q1,1,prepayment,2029,2750.0,0.0009166666666666674
B007,delayed_transition,proposal,2029,2029 Q2,2,prepayment,2029,2750.0,0.0009166666666666674
B007,delayed_transition,proposal,2029,2029 Q3,3,prepayment,2029,2750.0,0.0009166666666666674
B007,delayed_transition,proposal,2029,2029 Q4,4,prepayment,2029,2750.0,0.0009166666666666674
B007,delayed_transition,proposal,2029,2029 settlement by 30 September,,settlement,2028,11000.0,0.003666666666666662
B007,delayed_transition,proposal,2030,2030 Q1,1,prepayment,2030,2750.0,0.0009166666666666655
B007,delayed_transition,proposal,2030,2030 Q2,2,prepayment,2030,2750.0,0.0009166666666666655
B007,delayed_transition,proposal,2030,2030 Q3,3,prepayment,2030,2750.0,0.0009166666666666655
B007,delayed_transition,proposal,2030,2030 Q4,4,prepayment,2030,2750.0,0.0009166666666666655
B007,delayed_transition,proposal,2030,2030 settlement by 30 September,,settlement,2029,11000.0,0.0036666666666666696
B007,delayed_transition,proposal,2031,2031 Q1,1,prepayment,2031,5500.0,0.0018333333333333348
B007,delayed_transition,proposal,2031,2031 Q2,2,prepayment,2031,5500.0,0.0018333333333333348
B007,delayed_transition,proposal,2031,2031 Q3,3,prepayment,2031,5500.0,0.0018333333333333348
B007,delayed_transition,proposal,2031,2031 Q4,4,prepayment,2031,5500.0,0.0018333333333333348
B007,delayed_transition,proposal,2031,2031 settlement by 30 September,,settlement,2030,11000.0,0.003666666666666662
B007,delayed_transition,proposal,2032,2032 Q1,1,prepayment,2032,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2032,2032 Q2,2,prepayment,2032,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2032,2032 Q3,3,prepayment,2032,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2032,2032 Q4,4,prepayment,2032,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2032,2032 settlement by 30 September,,settlement,2031,22000.0,0.007333333333333339
B007,delayed_transition,proposal,2033,2033 Q1,1,prepayment,2033,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2033,2033 Q2,2,prepayment,2033,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2033,2033 Q3,3,prepayment,2033,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2033,2033 Q4,4,prepayment,2033,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2033,2033 settlement by 30 September,,settlement,2032,22000.0,0.007333333333333332
B007,delayed_transition,proposal,2034,2034 Q1,1,prepayment,2034,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2034,2034 Q2,2,prepayment,2034,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2034,2034 Q3,3,prepayment,2034,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2034,2034 Q4,4,prepayment,2034,5500.0,0.001833333333333333
B007,delayed_transition,proposal,2034,2034 settlement by 30 September,,settlement,2033,22000.0,0.007333333333333332
B007,delayed_transition,proposal,2035,2035 Q1,1,prepayment,2035,5500.0,0.001833333333333334
B007,delayed_transition,proposal,2035,2035 Q2,2,prepayment,2035,5500.0,0.001833333333333334
B007,delayed_transition,proposal,2035,2035 Q3,3,prepayment,2035,5500.0,0.001833333333333334
B007,delayed_transition,proposal,2035,2035 Q4,4,prepayment,2035,5500.0,0.001833333333333334
B007,delayed_transition,proposal,2035,2035 settlement by 30 September,,settlement,2034,22000.0,0.007333333333333332
B007,delayed_transition,proposal,2036,2036 settlement by 30 September,,settlement,2035,22000.0,0.007333333333333336
B007,net_zero_2050,adopted,2027,2027 Q1,1,prepayment,2027,1718.75,0.0005729166666666672
B007,net_zero_2050,adopted,2027,2027 Q2,2,prepayment,2027,1718.75,0.0005729166666666672
B007,net_zero_2050,adopted,2027,2027 Q3,3,prepayment,2027,1718.75,0.0005729166666666672
B007,net_zero_2050,adopted,2027,2027 Q4,4,prepayment,2027,1718.75,0.0005729166666666672
B007,net_zero_2050,adopted,2028,2028 Q1,1,prepayment,2028,3437.5,0.0011458333333333318
B007,net_zero_2050,adopted,2028,2028 Q2,2,prepayment,2028,3437.5,0.0011458333333333318
B007,net_zero_2050,adopted,2028,2028 Q3,3,prepayment,2028,3437.5,0.0011458333333333318
B007,net_zero_2050,adopted,2028,2028 Q4,4,prepayment,2028,3437.5,0.0011458333333333318
B007,net_zero_2050,adopted,2028,2028 settlement by 30 September,,settlement,2027,6875.0,0.002291666666666669
B007,net_zero_2050,adopted,2029,2029 Q1,1,prepayment,2029,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2029,2029 Q2,2,prepayment,2029,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2029,2029 Q3,3,prepayment,2029,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2029,2029 Q4,4,prepayment,2029,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2029,2029 settlement by 30 September,,settlement,2028,13750.0,0.004583333333333327
B007,net_zero_2050,adopted,2030,2030 Q1,1,prepayment,2030,17875.0,0.005958333333333334
B007,net_zero_2050,adopted,2030,2030 Q2,2,prepayment,2030,17875.0,0.005958333333333334
B007,net_zero_2050,adopted,2030,2030 Q3,3,prepayment,2030,17875.0,0.005958333333333334
B007,net_zero_2050,adopted,2030,2030 Q4,4,prepayment,2030,17875.0,0.005958333333333334
B007,net_zero_2050,adopted,2030,2030 settlement by 30 September,,settlement,2029,34375.0,0.011458333333333333
B007,net_zero_2050,adopted,2031,2031 Q1,1,prepayment,2031,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2031,2031 Q2,2,prepayment,2031,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2031,2031 Q3,3,prepayment,2031,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2031,2031 Q4,4,prepayment,2031,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2031,2031 settlement by 30 September,,settlement,2030,71500.0,0.023833333333333335
B007,net_zero_2050,adopted,2032,2032 Q1,1,prepayment,2032,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2032,2032 Q2,2,prepayment,2032,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2032,2032 Q3,3,prepayment,2032,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2032,2032 Q4,4,prepayment,2032,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2032,2032 settlement by 30 September,,settlement,2031,34375.0,0.011458333333333333
B007,net_zero_2050,adopted,2033,2033 Q1,1,prepayment,2033,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2033,2033 Q2,2,prepayment,2033,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2033,2033 Q3,3,prepayment,2033,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2033,2033 Q4,4,prepayment,2033,8593.75,0.002864583333333333
B007,net_zero_2050,adopted,2033,2033 settlement by 30 September,,settlement,2032,34375.0,0.011458333333333333
B007,net_zero_2050,adopted,2034,2034 Q1,1,prepayment,2034,9625.0,0.003208333333333334
B007,net_zero_2050,adopted,2034,2034 Q2,2,prepayment,2034,9625.0,0.003208333333333334
B007,net_zero_2050,adopted,2034,2034 Q3,3,prepayment,2034,9625.0,0.003208333333333334
B007,net_zero_2050,adopted,2034,2034 Q4,4,prepayment,2034,9625.0,0.003208333333333334
B007,net_zero_2050,adopted,2034,2034 settlement by 30 September,,settlement,2033,34375.0,0.011458333333333333
B007,net_zero_2050,adopted,2035,2035 settlement by 30 September,,settlement,2034,38500.0,0.012833333333333335
B007,net_zero_2050,proposal,2027,2027 Q1,1,prepayment,2027,1718.75,0.0005729166666666672
B007,net_zero_2050,proposal,2027,2027 Q2,2,prepayment,2027,1718.75,0.0005729166666666672
B007,net_zero_2050,proposal,2027,2027 Q3,3,prepayment,2027,1718.75,0.0005729166666666672
B007,net_zero_2050,proposal,2027,2027 Q4,4,prepayment,2027,1718.75,0.0005729166666666672
B007,net_zero_2050,proposal,2028,2028 Q1,1,prepayment,2028,3437.5,0.0011458333333333318
B007,net_zero_2050,proposal,2028,2028 Q2,2,prepayment,2028,3437.5,0.0011458333333333318
B007,net_zero_2050,proposal,2028,2028 Q3,3,prepayment,2028,3437.5,0.0011458333333333318
B007,net_zero_2050,proposal,2028,2028 Q4,4,prepayment,2028,3437.5,0.0011458333333333318
B007,net_zero_2050,proposal,2028,2028 settlement by 30 September,,settlement,2027,6875.0,0.002291666666666669
B007,net_zero_2050,proposal,2029,2029 Q1,1,prepayment,2029,3437.5,0.0011458333333333344
B007,net_zero_2050,proposal,2029,2029 Q2,2,prepayment,2029,3437.5,0.0011458333333333344
B007,net_zero_2050,proposal,2029,2029 Q3,3,prepayment,2029,3437.5,0.0011458333333333344
B007,net_zero_2050,proposal,2029,2029 Q4,4,prepayment,2029,3437.5,0.0011458333333333344
B007,net_zero_2050,proposal,2029,2029 settlement by 30 September,,settlement,2028,13750.0,0.004583333333333327
B007,net_zero_2050,proposal,2030,2030 Q1,1,prepayment,2030,3437.5,0.0011458333333333318
B007,net_zero_2050,proposal,2030,2030 Q2,2,prepayment,2030,3437.5,0.0011458333333333318
B007,net_zero_2050,proposal,2030,2030 Q3,3,prepayment,2030,3437.5,0.0011458333333333318
B007,net_zero_2050,proposal,2030,2030 Q4,4,prepayment,2030,3437.5,0.0011458333333333318
B007,net_zero_2050,proposal,2030,2030 settlement by 30 September,,settlement,2029,13750.0,0.004583333333333338
B007,net_zero_2050,proposal,2031,2031 Q1,1,prepayment,2031,6875.0,0.002291666666666669
B007,net_zero_2050,proposal,2031,2031 Q2,2,prepayment,2031,6875.0,0.002291666666666669
B007,net_zero_2050,proposal,2031,2031 Q3,3,prepayment,2031,6875.0,0.002291666666666669
B007,net_zero_2050,proposal,2031,2031 Q4,4,prepayment,2031,6875.0,0.002291666666666669
B007,net_zero_2050,proposal,2031,2031 settlement by 30 September,,settlement,2030,13750.0,0.004583333333333327
B007,net_zero_2050,proposal,2032,2032 Q1,1,prepayment,2032,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2032,2032 Q2,2,prepayment,2032,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2032,2032 Q3,3,prepayment,2032,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2032,2032 Q4,4,prepayment,2032,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2032,2032 settlement by 30 September,,settlement,2031,27500.0,0.009166666666666675
B007,net_zero_2050,proposal,2033,2033 Q1,1,prepayment,2033,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2033,2033 Q2,2,prepayment,2033,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2033,2033 Q3,3,prepayment,2033,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2033,2033 Q4,4,prepayment,2033,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2033,2033 settlement by 30 September,,settlement,2032,27500.0,0.009166666666666665
B007,net_zero_2050,proposal,2034,2034 Q1,1,prepayment,2034,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2034,2034 Q2,2,prepayment,2034,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2034,2034 Q3,3,prepayment,2034,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2034,2034 Q4,4,prepayment,2034,6875.0,0.0022916666666666662
B007,net_zero_2050,proposal,2034,2034 settlement by 30 September,,settlement,2033,27500.0,0.009166666666666665
B007,net_zero_2050,proposal,2035,2035 Q1,1,prepayment,2035,6875.0,0.0022916666666666675
B007,net_zero_2050,proposal,2035,2035 Q2,2,prepayment,2035,6875.0,0.0022916666666666675
B007,net_zero_2050,proposal,2035,2035 Q3,3,prepayment,2035,6875.0,0.0022916666666666675
B007,net_zero_2050,proposal,2035,2035 Q4,4,prepayment,2035,6875.0,0.0022916666666666675
B007,net_zero_2050,proposal,2035,2035 settlement by 30 September,,settlement,2034,27500.0,0.009166666666666665
B007,net_zero_2050,proposal,2036,2036 settlement by 30 September,,settlement,2035,27500.0,0.00916666666666667
B009,current_policies,proposal,2027,2027 February to September,,block,2026,3420.0,0.0019000000000000017
B009,current_policies,proposal,2027,2027 Q1,1,prepayment,2027,855.0,0.00047500000000000043
B009,current_policies,proposal,2027,2027 Q2,2,prepayment,2027,855.0,0.00047500000000000043
B009,current_policies,proposal,2027,2027 Q3,3,prepayment,2027,855.0,0.00047500000000000043
B009,current_policies,proposal,2027,2027 Q4,4,prepayment,2027,855.0,0.00047500000000000043
B009,current_policies,proposal,2028,2028 Q1,1,prepayment,2028,1710.0,0.0009499999999999998
B009,current_policies,proposal,2028,2028 Q2,2,prepayment,2028,1710.0,0.0009499999999999998
B009,current_policies,proposal,2028,2028 Q3,3,prepayment,2028,1710.0,0.0009499999999999998
B009,current_policies,proposal,2028,2028 Q4,4,prepayment,2028,1710.0,0.0009499999999999998
B009,current_policies,proposal,2028,2028 settlement by 30 September,,settlement,2027,3420.0,0.0019000000000000017
B009,current_policies,proposal,2029,2029 Q1,1,prepayment,2029,2565.0,0.0014250000000000003
B009,current_policies,proposal,2029,2029 Q2,2,prepayment,2029,2565.0,0.0014250000000000003
B009,current_policies,proposal,2029,2029 Q3,3,prepayment,2029,2565.0,0.0014250000000000003
B009,current_policies,proposal,2029,2029 Q4,4,prepayment,2029,2565.0,0.0014250000000000003
B009,current_policies,proposal,2029,2029 settlement by 30 September,,settlement,2028,6840.0,0.003799999999999999
B009,current_policies,proposal,2030,2030 Q1,1,prepayment,2030,3420.0,0.0018999999999999996
B009,current_policies,proposal,2030,2030 Q2,2,prepayment,2030,3420.0,0.0018999999999999996
B009,current_policies,proposal,2030,2030 Q3,3,prepayment,2030,3420.0,0.0018999999999999996
B009,current_policies,proposal,2030,2030 Q4,4,prepayment,2030,3420.0,0.0018999999999999996
B009,current_policies,proposal,2030,2030 settlement by 30 September,,settlement,2029,10260.0,0.005700000000000001
B009,current_policies,proposal,2031,2031 Q1,1,prepayment,2031,5130.0,0.0028500000000000005
B009,current_policies,proposal,2031,2031 Q2,2,prepayment,2031,5130.0,0.0028500000000000005
B009,current_policies,proposal,2031,2031 Q3,3,prepayment,2031,5130.0,0.0028500000000000005
B009,current_policies,proposal,2031,2031 Q4,4,prepayment,2031,5130.0,0.0028500000000000005
B009,current_policies,proposal,2031,2031 settlement by 30 September,,settlement,2030,13680.0,0.007599999999999998
B009,current_policies,proposal,2032,2032 Q1,1,prepayment,2032,6840.0,0.0038
B009,current_policies,proposal,2032,2032 Q2,2,prepayment,2032,6840.0,0.0038
B009,current_policies,proposal,2032,2032 Q3,3,prepayment,2032,6840.0,0.0038
B009,current_policies,proposal,2032,2032 Q4,4,prepayment,2032,6840.0,0.0038
B009,current_policies,proposal,2032,2032 settlement by 30 September,,settlement,2031,20520.0,0.011400000000000002
B009,current_policies,proposal,2033,2033 Q1,1,prepayment,2033,8550.0,0.00475
B009,current_policies,proposal,2033,2033 Q2,2,prepayment,2033,8550.0,0.00475
B009,current_policies,proposal,2033,2033 Q3,3,prepayment,2033,8550.0,0.00475
B009,current_policies,proposal,2033,2033 Q4,4,prepayment,2033,8550.0,0.00475
B009,current_policies,proposal,2033,2033 settlement by 30 September,,settlement,2032,27360.0,0.0152
B009,current_policies,proposal,2034,2034 Q1,1,prepayment,2034,10260.0,0.0057
B009,current_policies,proposal,2034,2034 Q2,2,prepayment,2034,10260.0,0.0057
B009,current_policies,proposal,2034,2034 Q3,3,prepayment,2034,10260.0,0.0057
B009,current_policies,proposal,2034,2034 Q4,4,prepayment,2034,10260.0,0.0057
B009,current_policies,proposal,2034,2034 settlement by 30 September,,settlement,2033,34200.0,0.019
B009,current_policies,proposal,2035,2035 Q1,1,prepayment,2035,11970.0,0.00665
B009,current_policies,proposal,2035,2035 Q2,2,prepayment,2035,11970.0,0.00665
B009,current_policies,proposal,2035,2035 Q3,3,prepayment,2035,11970.0,0.00665
B009,current_policies,proposal,2035,2035 Q4,4,prepayment,2035,11970.0,0.00665
B009,current_policies,proposal,2035,2035 settlement by 30 September,,settlement,2034,41040.0,0.0228
B009,current_policies,proposal,2036,2036 settlement by 30 September,,settlement,2035,47880.0,0.0266
B009,delayed_transition,proposal,2027,2027 February to September,,block,2026,4560.0,0.0025333333333333354
B009,delayed_transition,proposal,2027,2027 Q1,1,prepayment,2027,1140.0,0.0006333333333333338
B009,delayed_transition,proposal,2027,2027 Q2,2,prepayment,2027,1140.0,0.0006333333333333338
B009,delayed_transition,proposal,2027,2027 Q3,3,prepayment,2027,1140.0,0.0006333333333333338
B009,delayed_transition,proposal,2027,2027 Q4,4,prepayment,2027,1140.0,0.0006333333333333338
B009,delayed_transition,proposal,2028,2028 Q1,1,prepayment,2028,2280.0,0.0012666666666666664
B009,delayed_transition,proposal,2028,2028 Q2,2,prepayment,2028,2280.0,0.0012666666666666664
B009,delayed_transition,proposal,2028,2028 Q3,3,prepayment,2028,2280.0,0.0012666666666666664
B009,delayed_transition,proposal,2028,2028 Q4,4,prepayment,2028,2280.0,0.0012666666666666664
B009,delayed_transition,proposal,2028,2028 settlement by 30 September,,settlement,2027,4560.0,0.0025333333333333354
B009,delayed_transition,proposal,2029,2029 Q1,1,prepayment,2029,3420.0,0.0019000000000000002
B009,delayed_transition,proposal,2029,2029 Q2,2,prepayment,2029,3420.0,0.0019000000000000002
B009,delayed_transition,proposal,2029,2029 Q3,3,prepayment,2029,3420.0,0.0019000000000000002
B009,delayed_transition,proposal,2029,2029 Q4,4,prepayment,2029,3420.0,0.0019000000000000002
B009,delayed_transition,proposal,2029,2029 settlement by 30 September,,settlement,2028,9120.0,0.0050666666666666655
B009,delayed_transition,proposal,2030,2030 Q1,1,prepayment,2030,4560.0,0.0025333333333333328
B009,delayed_transition,proposal,2030,2030 Q2,2,prepayment,2030,4560.0,0.0025333333333333328
B009,delayed_transition,proposal,2030,2030 Q3,3,prepayment,2030,4560.0,0.0025333333333333328
B009,delayed_transition,proposal,2030,2030 Q4,4,prepayment,2030,4560.0,0.0025333333333333328
B009,delayed_transition,proposal,2030,2030 settlement by 30 September,,settlement,2029,13680.0,0.007600000000000001
B009,delayed_transition,proposal,2031,2031 Q1,1,prepayment,2031,6840.0,0.0038000000000000004
B009,delayed_transition,proposal,2031,2031 Q2,2,prepayment,2031,6840.0,0.0038000000000000004
B009,delayed_transition,proposal,2031,2031 Q3,3,prepayment,2031,6840.0,0.0038000000000000004
B009,delayed_transition,proposal,2031,2031 Q4,4,prepayment,2031,6840.0,0.0038000000000000004
B009,delayed_transition,proposal,2031,2031 settlement by 30 September,,settlement,2030,18240.0,0.010133333333333331
B009,delayed_transition,proposal,2032,2032 Q1,1,prepayment,2032,9120.0,0.005066666666666666
B009,delayed_transition,proposal,2032,2032 Q2,2,prepayment,2032,9120.0,0.005066666666666666
B009,delayed_transition,proposal,2032,2032 Q3,3,prepayment,2032,9120.0,0.005066666666666666
B009,delayed_transition,proposal,2032,2032 Q4,4,prepayment,2032,9120.0,0.005066666666666666
B009,delayed_transition,proposal,2032,2032 settlement by 30 September,,settlement,2031,27360.0,0.015200000000000002
B009,delayed_transition,proposal,2033,2033 Q1,1,prepayment,2033,11400.0,0.006333333333333333
B009,delayed_transition,proposal,2033,2033 Q2,2,prepayment,2033,11400.0,0.006333333333333333
B009,delayed_transition,proposal,2033,2033 Q3,3,prepayment,2033,11400.0,0.006333333333333333
B009,delayed_transition,proposal,2033,2033 Q4,4,prepayment,2033,11400.0,0.006333333333333333
B009,delayed_transition,proposal,2033,2033 settlement by 30 September,,settlement,2032,36480.0,0.020266666666666665
B009,delayed_transition,proposal,2034,2034 Q1,1,prepayment,2034,13680.0,0.0076
B009,delayed_transition,proposal,2034,2034 Q2,2,prepayment,2034,13680.0,0.0076
B009,delayed_transition,proposal,2034,2034 Q3,3,prepayment,2034,13680.0,0.0076
B009,delayed_transition,proposal,2034,2034 Q4,4,prepayment,2034,13680.0,0.0076
B009,delayed_transition,proposal,2034,2034 settlement by 30 September,,settlement,2033,45600.0,0.025333333333333333
B009,delayed_transition,proposal,2035,2035 Q1,1,prepayment,2035,15960.0,0.008866666666666665
B009,delayed_transition,proposal,2035,2035 Q2,2,prepayment,2035,15960.0,0.008866666666666665
B009,delayed_transition,proposal,2035,2035 Q3,3,prepayment,2035,15960.0,0.008866666666666665
B009,delayed_transition,proposal,2035,2035 Q4,4,prepayment,2035,15960.0,0.008866666666666665
B009,delayed_transition,proposal,2035,2035 settlement by 30 September,,settlement,2034,54720.0,0.0304
B009,delayed_transition,proposal,2036,2036 settlement by 30 September,,settlement,2035,63840.0,0.03546666666666666
B009,net_zero_2050,proposal,2027,2027 February to September,,block,2026,5700.0,0.0031666666666666696
B009,net_zero_2050,proposal,2027,2027 Q1,1,prepayment,2027,1425.0,0.0007916666666666674
B009,net_zero_2050,proposal,2027,2027 Q2,2,prepayment,2027,1425.0,0.0007916666666666674
B009,net_zero_2050,proposal,2027,2027 Q3,3,prepayment,2027,1425.0,0.0007916666666666674
B009,net_zero_2050,proposal,2027,2027 Q4,4,prepayment,2027,1425.0,0.0007916666666666674
B009,net_zero_2050,proposal,2028,2028 Q1,1,prepayment,2028,2850.0,0.001583333333333333
B009,net_zero_2050,proposal,2028,2028 Q2,2,prepayment,2028,2850.0,0.001583333333333333
B009,net_zero_2050,proposal,2028,2028 Q3,3,prepayment,2028,2850.0,0.001583333333333333
B009,net_zero_2050,proposal,2028,2028 Q4,4,prepayment,2028,2850.0,0.001583333333333333
B009,net_zero_2050,proposal,2028,2028 settlement by 30 September,,settlement,2027,5700.0,0.0031666666666666696
B009,net_zero_2050,proposal,2029,2029 Q1,1,prepayment,2029,4275.0,0.0023750000000000004
B009,net_zero_2050,proposal,2029,2029 Q2,2,prepayment,2029,4275.0,0.0023750000000000004
B009,net_zero_2050,proposal,2029,2029 Q3,3,prepayment,2029,4275.0,0.0023750000000000004
B009,net_zero_2050,proposal,2029,2029 Q4,4,prepayment,2029,4275.0,0.0023750000000000004
B009,net_zero_2050,proposal,2029,2029 settlement by 30 September,,settlement,2028,11400.0,0.006333333333333332
B009,net_zero_2050,proposal,2030,2030 Q1,1,prepayment,2030,5700.0,0.003166666666666666
B009,net_zero_2050,proposal,2030,2030 Q2,2,prepayment,2030,5700.0,0.003166666666666666
B009,net_zero_2050,proposal,2030,2030 Q3,3,prepayment,2030,5700.0,0.003166666666666666
B009,net_zero_2050,proposal,2030,2030 Q4,4,prepayment,2030,5700.0,0.003166666666666666
B009,net_zero_2050,proposal,2030,2030 settlement by 30 September,,settlement,2029,17100.0,0.009500000000000001
B009,net_zero_2050,proposal,2031,2031 Q1,1,prepayment,2031,8550.0,0.004750000000000001
B009,net_zero_2050,proposal,2031,2031 Q2,2,prepayment,2031,8550.0,0.004750000000000001
B009,net_zero_2050,proposal,2031,2031 Q3,3,prepayment,2031,8550.0,0.004750000000000001
B009,net_zero_2050,proposal,2031,2031 Q4,4,prepayment,2031,8550.0,0.004750000000000001
B009,net_zero_2050,proposal,2031,2031 settlement by 30 September,,settlement,2030,22800.0,0.012666666666666665
B009,net_zero_2050,proposal,2032,2032 Q1,1,prepayment,2032,11400.0,0.006333333333333333
B009,net_zero_2050,proposal,2032,2032 Q2,2,prepayment,2032,11400.0,0.006333333333333333
B009,net_zero_2050,proposal,2032,2032 Q3,3,prepayment,2032,11400.0,0.006333333333333333
B009,net_zero_2050,proposal,2032,2032 Q4,4,prepayment,2032,11400.0,0.006333333333333333
B009,net_zero_2050,proposal,2032,2032 settlement by 30 September,,settlement,2031,34200.0,0.019000000000000003
B009,net_zero_2050,proposal,2033,2033 Q1,1,prepayment,2033,14250.0,0.007916666666666667
B009,net_zero_2050,proposal,2033,2033 Q2,2,prepayment,2033,14250.0,0.007916666666666667
